action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,18532806,[],CHEMBL4195632,Antiviral activity against VSV pseudotyped Ebolavirus expressing M-GFP infected in African green monkey Vero E6 cells assessed as inhibition of viral infection pre-incubated for 2 hrs before infection and measured after 8 to 12 hrs by fluorescence microscopic method,F,,,BAO_0000190,BAO_0000019,assay format,[2H]C([2H])(c1cc(Cl)ccc1N)N1CCN(C(=O)CNC(=O)CC2CCC(F)(F)CC2)CC1,,,CHEMBL4190400,J Med Chem,2018,,CHEMBL4212571,,CHEMBL4210009,6.46,0,http://www.openphacts.org/units/Nanomolar,3077018,=,1,1,=,,IC50,nM,,347.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,347.0
,,18532807,[],CHEMBL4195632,Antiviral activity against VSV pseudotyped Ebolavirus expressing M-GFP infected in African green monkey Vero E6 cells assessed as inhibition of viral infection pre-incubated for 2 hrs before infection and measured after 8 to 12 hrs by fluorescence microscopic method,F,,,BAO_0000190,BAO_0000019,assay format,[2H]C([2H])(c1cc(Cl)ccc1N)N1CCN(C(=O)CNC(=O)C2CC23CCC(F)(F)CC3)CC1,,,CHEMBL4190400,J Med Chem,2018,,CHEMBL4208672,,CHEMBL4213694,7.03,0,http://www.openphacts.org/units/Nanomolar,3077019,=,1,1,=,,IC50,nM,,94.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,94.0
,,18532808,[],CHEMBL4195632,Antiviral activity against VSV pseudotyped Ebolavirus expressing M-GFP infected in African green monkey Vero E6 cells assessed as inhibition of viral infection pre-incubated for 2 hrs before infection and measured after 8 to 12 hrs by fluorescence microscopic method,F,,,BAO_0000190,BAO_0000019,assay format,[2H]C([2H])(c1cc(Cl)ccc1N)N1CCN(C(=O)CNC(=O)C2CC23CCC(F)(F)CC3)CC1,,,CHEMBL4190400,J Med Chem,2018,,CHEMBL4208672,,CHEMBL4213694,7.29,0,http://www.openphacts.org/units/Nanomolar,3077020,=,1,1,=,,IC50,nM,,51.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,51.0
,,18532809,[],CHEMBL4195632,Antiviral activity against VSV pseudotyped Ebolavirus expressing M-GFP infected in African green monkey Vero E6 cells assessed as inhibition of viral infection pre-incubated for 2 hrs before infection and measured after 8 to 12 hrs by fluorescence microscopic method,F,,,BAO_0000190,BAO_0000019,assay format,[2H]C([2H])(c1cc(Cl)ccc1N)N1CCN(C(=O)CNC(=O)C2CC23CCC(F)(F)CC3)CC1,,,CHEMBL4190400,J Med Chem,2018,,CHEMBL4208672,,CHEMBL4213694,6.75,0,http://www.openphacts.org/units/Nanomolar,3077021,=,1,1,=,,IC50,nM,,180.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,180.0
,,18532810,[],CHEMBL4195632,Antiviral activity against VSV pseudotyped Ebolavirus expressing M-GFP infected in African green monkey Vero E6 cells assessed as inhibition of viral infection pre-incubated for 2 hrs before infection and measured after 8 to 12 hrs by fluorescence microscopic method,F,,,BAO_0000190,BAO_0000019,assay format,O=C(CC12CC3CC(CC(C3)C1)C2)NCC(=O)N1CCN(Cc2ccccc2OCc2ccc(Br)cc2)CC1,,,CHEMBL4190400,J Med Chem,2018,,CHEMBL4209778,,CHEMBL4209778,6.66,0,http://www.openphacts.org/units/Nanomolar,3076958,=,1,1,=,,IC50,nM,,220.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,220.0
,,18532811,[],CHEMBL4195632,Antiviral activity against VSV pseudotyped Ebolavirus expressing M-GFP infected in African green monkey Vero E6 cells assessed as inhibition of viral infection pre-incubated for 2 hrs before infection and measured after 8 to 12 hrs by fluorescence microscopic method,F,,,BAO_0000190,BAO_0000019,assay format,COC(=O)c1ccc(COc2ccc(F)cc2CN2CCN(C(=O)CNC(=O)CC34CC5CC(CC(C5)C3)C4)CC2)cc1,,,CHEMBL4190400,J Med Chem,2018,,CHEMBL4217113,,CHEMBL4217113,8.85,0,http://www.openphacts.org/units/Nanomolar,3076962,=,1,1,=,,IC50,nM,,1.4,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,1.4
,,18532812,[],CHEMBL4195632,Antiviral activity against VSV pseudotyped Ebolavirus expressing M-GFP infected in African green monkey Vero E6 cells assessed as inhibition of viral infection pre-incubated for 2 hrs before infection and measured after 8 to 12 hrs by fluorescence microscopic method,F,,,BAO_0000190,BAO_0000019,assay format,COC(=O)c1ccc(COc2ccc(Cl)cc2CN2CCN(C(=O)CNC(=O)CC34CC5CC(CC(C5)C3)C4)CC2)cc1,,,CHEMBL4190400,J Med Chem,2018,,CHEMBL4205398,,CHEMBL4205398,8.96,0,http://www.openphacts.org/units/Nanomolar,3076963,=,1,1,=,,IC50,nM,,1.1,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,1.1
,,18532813,[],CHEMBL4195632,Antiviral activity against VSV pseudotyped Ebolavirus expressing M-GFP infected in African green monkey Vero E6 cells assessed as inhibition of viral infection pre-incubated for 2 hrs before infection and measured after 8 to 12 hrs by fluorescence microscopic method,F,,,BAO_0000190,BAO_0000019,assay format,COC(=O)c1ccc(COc2ccc(Br)cc2CN2CCN(C(=O)CNC(=O)CC34CC5CC(CC(C5)C3)C4)CC2)cc1,,,CHEMBL4190400,J Med Chem,2018,,CHEMBL4212693,,CHEMBL4212693,8.05,0,http://www.openphacts.org/units/Nanomolar,3076964,=,1,1,=,,IC50,nM,,9.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,9.0
,,18532814,[],CHEMBL4195632,Antiviral activity against VSV pseudotyped Ebolavirus expressing M-GFP infected in African green monkey Vero E6 cells assessed as inhibition of viral infection pre-incubated for 2 hrs before infection and measured after 8 to 12 hrs by fluorescence microscopic method,F,,,BAO_0000190,BAO_0000019,assay format,COC(=O)c1ccc(COc2ccc(C)cc2CN2CCN(C(=O)CNC(=O)CC34CC5CC(CC(C5)C3)C4)CC2)cc1,,,CHEMBL4190400,J Med Chem,2018,,CHEMBL4217639,,CHEMBL4217639,7.92,0,http://www.openphacts.org/units/Nanomolar,3076965,=,1,1,=,,IC50,nM,,12.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,12.0
,,18532815,[],CHEMBL4195632,Antiviral activity against VSV pseudotyped Ebolavirus expressing M-GFP infected in African green monkey Vero E6 cells assessed as inhibition of viral infection pre-incubated for 2 hrs before infection and measured after 8 to 12 hrs by fluorescence microscopic method,F,,,BAO_0000190,BAO_0000019,assay format,COC(=O)c1ccc(COc2ccc(OC)cc2CN2CCN(C(=O)CNC(=O)CC34CC5CC(CC(C5)C3)C4)CC2)cc1,,,CHEMBL4190400,J Med Chem,2018,,CHEMBL4208300,,CHEMBL4208300,5.85,0,http://www.openphacts.org/units/Nanomolar,3076966,=,1,1,=,,IC50,nM,,1400.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,1400.0
,,18532816,[],CHEMBL4195632,Antiviral activity against VSV pseudotyped Ebolavirus expressing M-GFP infected in African green monkey Vero E6 cells assessed as inhibition of viral infection pre-incubated for 2 hrs before infection and measured after 8 to 12 hrs by fluorescence microscopic method,F,,,BAO_0000190,BAO_0000019,assay format,COC(=O)c1ccc(COc2ccc(C#N)cc2CN2CCN(C(=O)CNC(=O)CC34CC5CC(CC(C5)C3)C4)CC2)cc1,,,CHEMBL4190400,J Med Chem,2018,,CHEMBL4213225,,CHEMBL4213225,7.30,0,http://www.openphacts.org/units/Nanomolar,3076967,=,1,1,=,,IC50,nM,,50.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,50.0
,,18532817,[],CHEMBL4195632,Antiviral activity against VSV pseudotyped Ebolavirus expressing M-GFP infected in African green monkey Vero E6 cells assessed as inhibition of viral infection pre-incubated for 2 hrs before infection and measured after 8 to 12 hrs by fluorescence microscopic method,F,,,BAO_0000190,BAO_0000019,assay format,COS(=O)(=O)c1ccc(COc2ccc(F)cc2CN2CCN(C(=O)CNC(=O)CC34CC5CC(CC(C5)C3)C4)CC2)cc1,,,CHEMBL4190400,J Med Chem,2018,,CHEMBL4206118,,CHEMBL4206118,8.30,0,http://www.openphacts.org/units/Nanomolar,3076968,=,1,1,=,,IC50,nM,,5.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,5.0
,,18532818,[],CHEMBL4195632,Antiviral activity against VSV pseudotyped Ebolavirus expressing M-GFP infected in African green monkey Vero E6 cells assessed as inhibition of viral infection pre-incubated for 2 hrs before infection and measured after 8 to 12 hrs by fluorescence microscopic method,F,,,BAO_0000190,BAO_0000019,assay format,COC(=O)c1ccc(/C=C/c2ccccc2CN2CCN(C(=O)CNC(=O)CC34CC5CC(CC(C5)C3)C4)CC2)cc1,,,CHEMBL4190400,J Med Chem,2018,,CHEMBL4204116,,CHEMBL4204116,5.82,0,http://www.openphacts.org/units/Nanomolar,3076969,=,1,1,=,,IC50,nM,,1500.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,1500.0
,,18532819,[],CHEMBL4195632,Antiviral activity against VSV pseudotyped Ebolavirus expressing M-GFP infected in African green monkey Vero E6 cells assessed as inhibition of viral infection pre-incubated for 2 hrs before infection and measured after 8 to 12 hrs by fluorescence microscopic method,F,,,BAO_0000190,BAO_0000019,assay format,COC(=O)c1ccc(CCc2ccccc2CN2CCN(C(=O)CNC(=O)CC34CC5CC(CC(C5)C3)C4)CC2)cc1,,,CHEMBL4190400,J Med Chem,2018,,CHEMBL4215782,,CHEMBL4215782,7.70,0,http://www.openphacts.org/units/Nanomolar,3076970,=,1,1,=,,IC50,nM,,20.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,20.0
,,18532820,[],CHEMBL4195632,Antiviral activity against VSV pseudotyped Ebolavirus expressing M-GFP infected in African green monkey Vero E6 cells assessed as inhibition of viral infection pre-incubated for 2 hrs before infection and measured after 8 to 12 hrs by fluorescence microscopic method,F,,,BAO_0000190,BAO_0000019,assay format,NC(=O)c1ccc(COc2ccccc2CN2CCN(C(=O)CNC(=O)CC34CC5CC(CC(C5)C3)C4)CC2)cc1,,,CHEMBL4190400,J Med Chem,2018,,CHEMBL4210142,,CHEMBL4210142,6.16,0,http://www.openphacts.org/units/Nanomolar,3076954,=,1,1,=,,IC50,nM,,700.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,700.0
,,18532821,[],CHEMBL4195632,Antiviral activity against VSV pseudotyped Ebolavirus expressing M-GFP infected in African green monkey Vero E6 cells assessed as inhibition of viral infection pre-incubated for 2 hrs before infection and measured after 8 to 12 hrs by fluorescence microscopic method,F,,,BAO_0000190,BAO_0000019,assay format,COC(=O)c1cccc(-c2ccc(Cl)cc2CN2CCN(C(=O)CNC(=O)CC34CC5CC(CC(C5)C3)C4)CC2)c1,,,CHEMBL4190400,J Med Chem,2018,,CHEMBL4208459,,CHEMBL4208459,6.60,0,http://www.openphacts.org/units/Nanomolar,3076971,=,1,1,=,,IC50,nM,,250.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,250.0
,,18532822,[],CHEMBL4195632,Antiviral activity against VSV pseudotyped Ebolavirus expressing M-GFP infected in African green monkey Vero E6 cells assessed as inhibition of viral infection pre-incubated for 2 hrs before infection and measured after 8 to 12 hrs by fluorescence microscopic method,F,,,BAO_0000190,BAO_0000019,assay format,COC(=O)c1ccc(Oc2cc(Cl)cc(CN3CCN(C(=O)CNC(=O)CC45CC6CC(CC(C6)C4)C5)CC3)c2)cc1,,,CHEMBL4190400,J Med Chem,2018,,CHEMBL4203573,,CHEMBL4203573,7.80,0,http://www.openphacts.org/units/Nanomolar,3076972,=,1,1,=,,IC50,nM,,16.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,16.0
,,18532823,[],CHEMBL4195632,Antiviral activity against VSV pseudotyped Ebolavirus expressing M-GFP infected in African green monkey Vero E6 cells assessed as inhibition of viral infection pre-incubated for 2 hrs before infection and measured after 8 to 12 hrs by fluorescence microscopic method,F,,,BAO_0000190,BAO_0000019,assay format,NS(=O)(=O)c1ccc(COc2ccccc2CN2CCN(C(=O)CNC(=O)CC34CC5CC(CC(C5)C3)C4)CC2)cc1,,,CHEMBL4190400,J Med Chem,2018,,CHEMBL4207713,,CHEMBL4207713,6.46,0,http://www.openphacts.org/units/Nanomolar,3076961,=,1,1,=,,IC50,nM,,350.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,350.0
,,18532824,[],CHEMBL4195632,Antiviral activity against VSV pseudotyped Ebolavirus expressing M-GFP infected in African green monkey Vero E6 cells assessed as inhibition of viral infection pre-incubated for 2 hrs before infection and measured after 8 to 12 hrs by fluorescence microscopic method,F,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1ccc(COc2ccccc2CN2CCN(C(=O)CNC(=O)CC34CC5CC(CC(C5)C3)C4)CC2)cc1,,,CHEMBL4190400,J Med Chem,2018,,CHEMBL4202839,,CHEMBL4202839,6.52,0,http://www.openphacts.org/units/Nanomolar,3076960,=,1,1,=,,IC50,nM,,300.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,300.0
,,18532825,[],CHEMBL4195632,Antiviral activity against VSV pseudotyped Ebolavirus expressing M-GFP infected in African green monkey Vero E6 cells assessed as inhibition of viral infection pre-incubated for 2 hrs before infection and measured after 8 to 12 hrs by fluorescence microscopic method,F,,,BAO_0000190,BAO_0000019,assay format,CN(C)S(=O)(=O)c1ccc(COc2ccccc2CN2CCN(C(=O)CNC(=O)CC34CC5CC(CC(C5)C3)C4)CC2)cc1,,,CHEMBL4190400,J Med Chem,2018,,CHEMBL4211136,,CHEMBL4211136,6.40,0,http://www.openphacts.org/units/Nanomolar,3076959,=,1,1,=,,IC50,nM,,400.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,400.0
,,18532826,[],CHEMBL4195632,Antiviral activity against VSV pseudotyped Ebolavirus expressing M-GFP infected in African green monkey Vero E6 cells assessed as inhibition of viral infection pre-incubated for 2 hrs before infection and measured after 8 to 12 hrs by fluorescence microscopic method,F,,,BAO_0000190,BAO_0000019,assay format,O=C(CC12CC3CC(CC(C3)C1)C2)NCC(=O)N1CCN(Cc2ccccc2OCc2ccc(-c3ncco3)cc2)CC1,,,CHEMBL4190400,J Med Chem,2018,,CHEMBL4209813,,CHEMBL4209813,6.57,0,http://www.openphacts.org/units/Nanomolar,3076955,=,1,1,=,,IC50,nM,,270.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,270.0
,,18532827,[],CHEMBL4195632,Antiviral activity against VSV pseudotyped Ebolavirus expressing M-GFP infected in African green monkey Vero E6 cells assessed as inhibition of viral infection pre-incubated for 2 hrs before infection and measured after 8 to 12 hrs by fluorescence microscopic method,F,,,BAO_0000190,BAO_0000019,assay format,O=C(CC12CC3CC(CC(C3)C1)C2)NCC(=O)N1CCN(Cc2cc(Cl)ccc2F)CC1,,,CHEMBL4190400,J Med Chem,2018,,CHEMBL4212162,,CHEMBL4212162,6.44,0,http://www.openphacts.org/units/Nanomolar,3076973,=,1,1,=,,IC50,nM,,360.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,360.0
,,18532828,[],CHEMBL4195632,Antiviral activity against VSV pseudotyped Ebolavirus expressing M-GFP infected in African green monkey Vero E6 cells assessed as inhibition of viral infection pre-incubated for 2 hrs before infection and measured after 8 to 12 hrs by fluorescence microscopic method,F,,,BAO_0000190,BAO_0000019,assay format,O=C(CC12CC3CC(CC(C3)C1)C2)NCC(=O)N1CCN(Cc2cc(Br)ccc2F)CC1,,,CHEMBL4190400,J Med Chem,2018,,CHEMBL4209367,,CHEMBL4209367,5.92,0,http://www.openphacts.org/units/Nanomolar,3076978,=,1,1,=,,IC50,nM,,1200.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,1200.0
,,18532829,[],CHEMBL4195632,Antiviral activity against VSV pseudotyped Ebolavirus expressing M-GFP infected in African green monkey Vero E6 cells assessed as inhibition of viral infection pre-incubated for 2 hrs before infection and measured after 8 to 12 hrs by fluorescence microscopic method,F,,,BAO_0000190,BAO_0000019,assay format,O=C(CC12CC3CC(CC(C3)C1)C2)NCC(=O)N1CCN(Cc2cc(Br)ccc2Cl)CC1,,,CHEMBL4190400,J Med Chem,2018,,CHEMBL4214271,,CHEMBL4214271,5.66,0,http://www.openphacts.org/units/Nanomolar,3076979,=,1,1,=,,IC50,nM,,2200.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,2200.0
,,18532830,[],CHEMBL4195632,Antiviral activity against VSV pseudotyped Ebolavirus expressing M-GFP infected in African green monkey Vero E6 cells assessed as inhibition of viral infection pre-incubated for 2 hrs before infection and measured after 8 to 12 hrs by fluorescence microscopic method,F,,,BAO_0000190,BAO_0000019,assay format,O=C(CC12CC3CC(CC(C3)C1)C2)NCC(=O)N1CCN(Cc2cc(Br)ccc2O)CC1,,,CHEMBL4190400,J Med Chem,2018,,CHEMBL2323057,,CHEMBL2323057,6.30,0,http://www.openphacts.org/units/Nanomolar,3076980,=,1,1,=,,IC50,nM,,500.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,500.0
,,18532831,[],CHEMBL4195632,Antiviral activity against VSV pseudotyped Ebolavirus expressing M-GFP infected in African green monkey Vero E6 cells assessed as inhibition of viral infection pre-incubated for 2 hrs before infection and measured after 8 to 12 hrs by fluorescence microscopic method,F,,,BAO_0000190,BAO_0000019,assay format,O=C(CC12CC3CC(CC(C3)C1)C2)NCC(=O)N1CCN(Cc2cc(Cl)ccc2O)CC1,,,CHEMBL4190400,J Med Chem,2018,,CHEMBL4209870,,CHEMBL4209870,6.70,0,http://www.openphacts.org/units/Nanomolar,3076981,=,1,1,=,,IC50,nM,,200.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,200.0
,,18532832,[],CHEMBL4195632,Antiviral activity against VSV pseudotyped Ebolavirus expressing M-GFP infected in African green monkey Vero E6 cells assessed as inhibition of viral infection pre-incubated for 2 hrs before infection and measured after 8 to 12 hrs by fluorescence microscopic method,F,,,BAO_0000190,BAO_0000019,assay format,Nc1ccc(Cl)cc1CN1CCN(C(=O)CNC(=O)CC23CC4CC(CC(C4)C2)C3)CC1,,,CHEMBL4190400,J Med Chem,2018,,CHEMBL4208401,,CHEMBL4208401,7.05,0,http://www.openphacts.org/units/Nanomolar,3076982,=,1,1,=,,IC50,nM,,90.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,90.0
,,18532833,[],CHEMBL4195632,Antiviral activity against VSV pseudotyped Ebolavirus expressing M-GFP infected in African green monkey Vero E6 cells assessed as inhibition of viral infection pre-incubated for 2 hrs before infection and measured after 8 to 12 hrs by fluorescence microscopic method,F,,,BAO_0000190,BAO_0000019,assay format,CC(=O)Nc1ccc(Cl)cc1CN1CCN(C(=O)CNC(=O)CC23CC4CC(CC(C4)C2)C3)CC1,,,CHEMBL4190400,J Med Chem,2018,,CHEMBL4211342,,CHEMBL4211342,6.02,0,http://www.openphacts.org/units/Nanomolar,3076983,=,1,1,=,,IC50,nM,,950.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,950.0
,,18532834,[],CHEMBL4195632,Antiviral activity against VSV pseudotyped Ebolavirus expressing M-GFP infected in African green monkey Vero E6 cells assessed as inhibition of viral infection pre-incubated for 2 hrs before infection and measured after 8 to 12 hrs by fluorescence microscopic method,F,,,BAO_0000190,BAO_0000019,assay format,N#Cc1ccc(Br)cc1CN1CCN(C(=O)CNC(=O)CC23CC4CC(CC(C4)C2)C3)CC1,,,CHEMBL4190400,J Med Chem,2018,,CHEMBL4211619,,CHEMBL4211619,6.51,0,http://www.openphacts.org/units/Nanomolar,3076984,=,1,1,=,,IC50,nM,,310.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,310.0
,,18532835,[],CHEMBL4195632,Antiviral activity against VSV pseudotyped Ebolavirus expressing M-GFP infected in African green monkey Vero E6 cells assessed as inhibition of viral infection pre-incubated for 2 hrs before infection and measured after 8 to 12 hrs by fluorescence microscopic method,F,,,BAO_0000190,BAO_0000019,assay format,NC(=O)c1ccc(Cl)cc1CN1CCN(C(=O)CNC(=O)CC23CC4CC(CC(C4)C2)C3)CC1,,,CHEMBL4190400,J Med Chem,2018,,CHEMBL4206732,,CHEMBL4206732,5.72,0,http://www.openphacts.org/units/Nanomolar,3076985,=,1,1,=,,IC50,nM,,1900.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,1900.0
,,18532836,[],CHEMBL4195632,Antiviral activity against VSV pseudotyped Ebolavirus expressing M-GFP infected in African green monkey Vero E6 cells assessed as inhibition of viral infection pre-incubated for 2 hrs before infection and measured after 8 to 12 hrs by fluorescence microscopic method,F,,,BAO_0000190,BAO_0000019,assay format,O=C(CC12CC3CC(CC(C3)C1)C2)NCC(=O)N1CCN(Cc2cc(Cl)ccc2C(F)(F)F)CC1,,,CHEMBL4190400,J Med Chem,2018,,CHEMBL4207275,,CHEMBL4207275,,0,http://www.openphacts.org/units/Nanomolar,3076974,>,1,1,>,,IC50,nM,,2000.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,2000.0
,,18532837,[],CHEMBL4195632,Antiviral activity against VSV pseudotyped Ebolavirus expressing M-GFP infected in African green monkey Vero E6 cells assessed as inhibition of viral infection pre-incubated for 2 hrs before infection and measured after 8 to 12 hrs by fluorescence microscopic method,F,,,BAO_0000190,BAO_0000019,assay format,O=C(CC12CC3CC(CC(C3)C1)C2)NCC(=O)N1CCN(Cc2cc(F)c(F)cc2Cl)CC1,,,CHEMBL4190400,J Med Chem,2018,,CHEMBL4208752,,CHEMBL4208752,5.84,0,http://www.openphacts.org/units/Nanomolar,3076956,=,1,1,=,,IC50,nM,,1450.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,1450.0
,,18532838,[],CHEMBL4195632,Antiviral activity against VSV pseudotyped Ebolavirus expressing M-GFP infected in African green monkey Vero E6 cells assessed as inhibition of viral infection pre-incubated for 2 hrs before infection and measured after 8 to 12 hrs by fluorescence microscopic method,F,,,BAO_0000190,BAO_0000019,assay format,O=C(CC12CC3CC(CC(C3)C1)C2)NCC(=O)N1CCN(Cc2cc(Cl)cc(F)c2F)CC1,,,CHEMBL4190400,J Med Chem,2018,,CHEMBL4203875,,CHEMBL4203875,6.17,0,http://www.openphacts.org/units/Nanomolar,3076957,=,1,1,=,,IC50,nM,,670.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,670.0
,,18532839,[],CHEMBL4195632,Antiviral activity against VSV pseudotyped Ebolavirus expressing M-GFP infected in African green monkey Vero E6 cells assessed as inhibition of viral infection pre-incubated for 2 hrs before infection and measured after 8 to 12 hrs by fluorescence microscopic method,F,,,BAO_0000190,BAO_0000019,assay format,O=C(CC12CC3CC(CC(C3)C1)C2)NCC(=O)N1CCN(Cc2cc(Cl)c(F)cc2F)CC1,,,CHEMBL4190400,J Med Chem,2018,,CHEMBL4204421,,CHEMBL4204421,6.43,0,http://www.openphacts.org/units/Nanomolar,3076975,=,1,1,=,,IC50,nM,,370.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,370.0
,,18532840,[],CHEMBL4195632,Antiviral activity against VSV pseudotyped Ebolavirus expressing M-GFP infected in African green monkey Vero E6 cells assessed as inhibition of viral infection pre-incubated for 2 hrs before infection and measured after 8 to 12 hrs by fluorescence microscopic method,F,,,BAO_0000190,BAO_0000019,assay format,O=C(CC12CC3CC(CC(C3)C1)C2)NCC(=O)N1CCN(Cc2c(F)ccc(Cl)c2F)CC1,,,CHEMBL4190400,J Med Chem,2018,,CHEMBL4216089,,CHEMBL4216089,5.87,0,http://www.openphacts.org/units/Nanomolar,3076976,=,1,1,=,,IC50,nM,,1350.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,1350.0
,,18532841,[],CHEMBL4195632,Antiviral activity against VSV pseudotyped Ebolavirus expressing M-GFP infected in African green monkey Vero E6 cells assessed as inhibition of viral infection pre-incubated for 2 hrs before infection and measured after 8 to 12 hrs by fluorescence microscopic method,F,,,BAO_0000190,BAO_0000019,assay format,O=C(CC12CC3CC(CC(C3)C1)C2)NCC(=O)N1CCN(Cc2cc(Cl)cc(Cl)c2Cl)CC1,,,CHEMBL4190400,J Med Chem,2018,,CHEMBL4215666,,CHEMBL4215666,6.37,0,http://www.openphacts.org/units/Nanomolar,3076977,=,1,1,=,,IC50,nM,,430.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,430.0
,,18532842,[],CHEMBL4195633,Antiviral activity against VSV pseudotyped Ebolavirus expressing M-GFP infected in African green monkey Vero E6 cells assessed as inhibition of viral infection pre-incubated for 2 hrs before infection and measured after 8 to 12 hrs in presence of 10% FBS and 50% NHS by fluorescence microscopic method,F,,,BAO_0000190,BAO_0000019,assay format,CS(=O)(=O)c1ccc(COc2ccc(Cl)cc2CN2CCN(C(=O)CNC(=O)C3CC34CCC(F)(F)CC4)CC2)cc1,,,CHEMBL4190400,J Med Chem,2018,,CHEMBL4205782,,CHEMBL4205782,7.03,0,http://www.openphacts.org/units/Nanomolar,3077024,=,1,1,=,,IC50,nM,,93.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,93.0
,,18532843,[],CHEMBL4195633,Antiviral activity against VSV pseudotyped Ebolavirus expressing M-GFP infected in African green monkey Vero E6 cells assessed as inhibition of viral infection pre-incubated for 2 hrs before infection and measured after 8 to 12 hrs in presence of 10% FBS and 50% NHS by fluorescence microscopic method,F,,,BAO_0000190,BAO_0000019,assay format,[2H]C([2H])(c1cc(Cl)ccc1NCc1ccc(S(C)(=O)=O)cc1)N1CCN(C(=O)CNC(=O)C2CC23CCC(F)(F)CC3)CC1,,,CHEMBL4190400,J Med Chem,2018,,CHEMBL4218620,,CHEMBL4203388,6.96,0,http://www.openphacts.org/units/Nanomolar,3077027,=,1,1,=,,IC50,nM,,109.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,109.0
